date,jackpot_eur,delta_from_prev_eur,jackpot_won,jackpot_winners,numbers
2017-01-03,25365761,,False,,19 23 27 34 49 1 11
2017-01-06,37152275,11786514,False,,10 14 18 21 49 9 11
2017-01-10,46366060,9213785,False,,2 11 29 35 44 4 9
2017-01-13,61704972,15338912,False,,3 7 16 26 50 4 7
2017-01-17,72166973,10462001,False,,4 16 25 43 47 2 10
2017-01-20,81343945,9176972,False,,10 17 27 31 49 3 5
2017-01-24,88587275,7243330,True,1,1 5 7 17 23 3 8
2017-01-27,17000000,-71587275,False,,17 20 28 45 48 5 9
2017-01-31,25880509,8880509,True,1,3 4 17 23 44 6 9
2017-02-03,17000000,-8880509,False,,3 4 15 46 50 5 9
2017-02-07,25508738,8508738,False,,4 10 31 38 44 8 10
2017-02-10,37780526,12271788,False,,7 21 26 35 43 2 9
2017-02-14,23570709,-14209817,True,2,2 10 24 40 44 3 10
2017-02-17,17000000,-6570709,True,1,19 25 33 36 48 2 9
2017-02-21,17000000,0,False,,13 19 41 45 49 3 4
2017-02-24,28811184,11811184,False,,2 4 13 22 43 8 9
2017-02-28,37350465,8539281,False,,10 20 31 35 42 2 12
2017-03-03,50129162,12778697,False,,2 11 29 30 47 1 12
2017-03-07,59887734,9758572,False,,6 37 41 48 50 4 5
2017-03-10,73878559,13990825,False,,31 36 38 47 49 8 11
2017-03-14,80571199,6692640,True,1,3 5 21 36 44 3 6
2017-03-17,17000000,-63571199,False,,6 10 19 29 36 3 9
2017-03-21,25165271,8165271,False,,1 20 23 44 47 4 11
2017-03-24,36870612,11705341,False,,2 17 21 27 34 5 9
2017-03-28,45620295,8749683,False,,9 13 31 33 46 6 10
2017-03-31,58432785,12812490,False,,17 24 26 28 45 4 12
2017-04-04,68205609,9772824,False,,1 9 24 33 34 2 6
2017-04-07,76652439,8446830,False,,2 10 19 35 50 6 7
2017-04-11,83397527,6745088,True,1,5 21 22 31 49 2 8
2017-04-14,17000000,-66397527,False,,4 14 20 23 33 6 10
2017-04-18,24655351,7655351,False,,17 22 31 38 45 5 12
2017-04-21,36047523,11392172,False,,2 13 16 22 49 4 5
2017-04-25,44628596,8581073,False,,9 11 19 32 43 3 9
2017-04-28,57367995,12739399,False,,14 20 25 30 39 2 8
2017-05-02,66014926,8646931,False,,6 19 23 25 27 11 12
2017-05-05,74483969,8469043,False,,3 7 30 35 43 1 3
2017-05-09,81075587,6591618,False,,8 12 16 22 26 6 7
2017-05-12,90507120,9431533,False,,2 20 28 29 44 3 9
2017-05-16,98136932,7629812,False,,8 11 15 20 30 3 8
2017-05-19,109192063,11055131,False,,9 11 12 19 30 4 9
2017-05-23,118337309,9145246,False,,8 15 25 27 42 1 4
2017-05-26,130028601,11691292,False,,5 7 26 36 39 2 10
2017-05-30,139962741,9934140,False,,7 12 27 38 48 6 9
2017-06-02,153873716,13910975,True,1,8 10 24 33 42 3 9
2017-06-06,17000000,-136873716,False,,20 22 25 37 40 3 7
2017-06-09,29190553,12190553,False,,9 20 27 39 43 10 11
2017-06-13,38110538,8919985,False,,3 12 22 27 49 4 11
2017-06-16,50405630,12295092,False,,15 17 38 41 42 9 12
2017-06-20,59644334,9238704,False,,11 18 26 43 44 8 10
2017-06-23,72762689,13118355,False,,3 4 21 31 38 3 7
2017-06-27,79203977,6441288,False,,9 17 21 28 45 1 3
2017-06-30,100000000,20796023,True,1,17 35 39 47 50 6 8
2017-07-04,17000000,-83000000,False,,10 22 25 37 49 5 8
2017-07-07,28975630,11975630,True,1,11 20 35 37 45 3 6
2017-07-11,17000000,-11975630,True,1,14 22 26 42 50 8 10
2017-07-14,17000000,0,False,,11 14 20 21 47 7 10
2017-07-18,25104935,8104935,False,,1 25 27 41 45 5 7
2017-07-21,36567350,11462415,False,,1 8 9 26 49 5 9
2017-07-25,45205505,8638155,False,,12 14 43 44 48 2 11
2017-07-28,57871110,12665605,True,1,5 9 29 31 41 2 4
2017-08-01,17000000,-40871110,False,,14 21 24 29 30 8 10
2017-08-04,28246596,11246596,False,,29 30 36 40 41 2 9
2017-08-08,36563144,8316548,True,1,15 25 26 40 41 4 5
2017-08-11,17000000,-19563144,False,,18 28 39 46 48 5 12
2017-08-15,24238048,7238048,False,,10 14 30 35 46 4 10
2017-08-18,35595610,11357562,False,,2 24 39 42 45 2 8
2017-08-22,44105265,8509655,True,1,3 10 12 17 27 3 5
2017-08-25,17000000,-27105265,True,1,1 5 7 15 47 9 12
2017-08-29,17000000,0,False,,4 12 15 32 38 1 5
2017-09-01,28287321,11287321,True,1,3 7 8 14 49 5 8
2017-09-05,17000000,-11287321,False,,6 9 18 28 29 1 9
2017-09-08,28504963,11504963,False,,9 24 42 47 49 1 5
2017-09-12,37430146,8925183,False,,10 17 27 29 35 4 11
2017-09-15,130000000,92569854,False,,13 18 37 44 49 9 12
2017-09-19,139531727,9531727,False,,1 8 21 30 45 2 3
2017-09-22,152701510,13169783,False,,6 11 31 39 42 1 3
2017-09-26,163620565,10919055,False,,1 29 40 41 48 6 12
2017-09-29,178941891,15321326,False,,7 18 19 32 48 3 7
2017-10-03,190000000,11058109,False,,6 24 32 48 50 1 5
2017-10-06,190000000,0,True,1,1 9 15 19 25 1 7
2017-10-10,17000000,-173000000,False,,4 21 34 36 37 3 6
2017-10-13,33140110,16140110,False,,23 29 37 45 50 5 11
2017-10-17,42395360,9255250,False,,13 17 19 26 36 2 3
2017-10-20,55649983,13254623,False,,4 17 23 27 30 3 8
2017-10-24,65407072,9757089,True,1,9 11 13 27 33 7 10
2017-10-27,17000000,-48407072,True,1,3 16 23 32 39 1 4
2017-10-31,17000000,0,False,,1 12 36 43 46 3 5
2017-11-03,28709464,11709464,True,1,5 12 17 33 41 4 9
2017-11-07,17000000,-11709464,False,,7 19 20 37 41 2 12
2017-11-10,29800637,12800637,False,,13 22 29 36 37 1 9
2017-11-14,38477170,8676533,False,,14 16 39 40 41 8 10
2017-11-17,51634093,13156923,False,,20 26 35 36 42 5 12
2017-11-21,61046362,9412269,False,,2 10 14 28 31 5 7
2017-11-24,74515266,13468904,False,,19 24 28 30 50 3 10
2017-11-28,80976656,6461390,False,,1 6 12 18 42 2 7
2017-12-01,90060313,9083657,False,,5 24 29 35 46 11 12
2017-12-05,97420824,7360511,False,,11 36 43 44 48 2 7
2017-12-08,107213098,9792274,False,,4 22 30 32 34 3 4
2017-12-12,115458908,8245810,False,,20 37 39 44 50 4 8
2017-12-15,126429054,10970146,False,,25 30 31 42 50 2 11
2017-12-19,135346147,8917093,True,1,8 15 30 38 46 4 7
2017-12-22,17000000,-118346147,False,,5 24 30 31 43 3 6
2017-12-26,24717287,7717287,False,,4 17 30 43 44 2 10
2017-12-29,38906715,14189428,True,1,4 8 22 23 48 1 12
2018-01-02,17000000,-21906715,False,,10 20 21 28 48 1 8
2018-01-05,28911186,11911186,False,,2 5 20 38 41 4 8
2018-01-09,37933939,9022753,False,,6 12 15 38 49 2 9
2018-01-12,51154443,13220504,False,,13 21 23 30 45 4 6
2018-01-16,61162040,10007597,False,,20 23 31 34 46 3 12
2018-01-19,75062595,13900555,False,,3 8 17 44 50 2 7
2018-01-23,81794527,6731932,False,,5 8 9 23 24 7 8
2018-01-26,91021687,9227160,False,,6 15 24 28 48 4 9
2018-01-30,98248326,7226639,False,,11 15 21 27 35 4 5
2018-02-02,108738580,10490254,False,,14 34 36 39 48 2 3
2018-02-06,117593590,8855010,False,,8 17 28 34 38 6 12
2018-02-09,129291731,11698141,False,,22 31 36 38 44 1 11
2018-02-13,138421493,9129762,False,,10 13 17 21 44 1 10
2018-02-16,150559073,12137580,False,,10 12 23 32 50 4 10
2018-02-20,161121639,10562566,False,,6 14 19 25 29 5 11
2018-02-23,88862248,-72259391,True,2,10 17 18 28 47 3 7
2018-02-27,17000000,-71862248,False,,3 31 41 48 50 8 11
2018-03-02,29164810,12164810,False,,2 7 34 45 48 1 12
2018-03-06,38461488,9296678,False,,15 20 26 31 44 2 9
2018-03-09,51518629,13057141,False,,9 14 21 32 44 1 12
2018-03-13,61521581,10002952,True,1,9 11 13 33 49 6 12
2018-03-16,17000000,-44521581,False,,4 17 24 27 31 10 11
2018-03-20,25434576,8434576,False,,26 29 37 39 44 9 11
2018-03-23,37457697,12023121,False,,5 7 11 46 50 8 11
2018-03-27,46327391,8869694,False,,17 20 23 40 46 9 10
2018-03-30,58701124,12373733,False,,12 17 28 35 47 7 11
2018-04-03,67723106,9021982,False,,3 8 16 40 43 5 8
2018-04-06,76119641,8396535,True,1,1 29 33 45 47 4 8
2018-04-10,17000000,-59119641,True,1,14 27 39 46 48 11 12
2018-04-13,17000000,0,False,,5 25 34 48 50 6 7
2018-04-17,25723280,8723280,False,,15 27 33 39 50 4 6
2018-04-20,130000000,104276720,False,,3 16 25 39 44 7 11
2018-04-24,138724202,8724202,True,1,20 23 28 30 44 3 7
2018-04-27,17000000,-121724202,False,,12 24 40 41 46 5 12
2018-05-01,24728361,7728361,False,,6 15 17 42 48 4 6
2018-05-04,36945285,12216924,False,,6 12 23 39 45 9 12
2018-05-08,45566998,8621713,True,1,17 25 35 39 44 2 5
2018-05-11,17000000,-28566998,False,,3 22 34 49 50 8 11
2018-05-15,25146150,8146150,False,,4 16 20 31 39 2 12
2018-05-18,36663314,11517164,False,,5 8 10 13 31 3 6
2018-05-22,44872307,8208993,False,,1 11 37 41 48 8 12
2018-05-25,57140616,12268309,False,,13 15 16 28 41 4 5
2018-05-29,66136266,8995650,False,,6 11 20 38 43 2 4
2018-06-01,37145179,-28991087,True,2,17 18 24 29 40 4 5
2018-06-05,17000000,-20145179,True,1,9 15 22 39 46 4 5
2018-06-08,17000000,0,True,1,8 19 32 43 46 2 8
2018-06-12,17000000,0,False,,7 21 23 36 38 6 8
2018-06-15,28072726,11072726,False,,23 26 33 38 49 1 12
2018-06-19,36158964,8086238,True,1,7 19 26 42 50 4 9
2018-06-22,17000000,-19158964,False,,14 25 39 41 44 2 8
2018-06-26,24657714,7657714,False,,15 16 20 34 50 4 7
2018-06-29,35759659,11101945,False,,15 21 23 40 48 3 12
2018-07-03,44211418,8451759,False,,1 12 15 29 48 3 5
2018-07-06,56241096,12029678,False,,8 30 33 38 48 2 10
2018-07-10,65538512,9297416,True,1,3 8 26 33 45 7 10
2018-07-13,17000000,-48538512,True,1,1 4 14 21 49 2 12
2018-07-17,17000000,0,False,,4 6 27 48 50 1 11
2018-07-20,27914266,10914266,False,,2 15 40 43 46 3 6
2018-07-24,35993506,8079240,False,,2 4 23 39 40 3 9
2018-07-27,47636023,11642517,False,,11 17 22 23 41 6 11
2018-07-31,56774958,9138935,False,,20 25 34 42 45 6 11
2018-08-03,69369394,12594436,False,,7 26 36 38 43 6 12
2018-08-07,75479227,6109833,False,,16 28 29 30 36 8 10
2018-08-10,83831487,8352260,False,,18 20 36 43 44 3 9
2018-08-14,90786197,6954710,False,,1 15 18 25 31 9 11
2018-08-17,99896146,9109949,False,,2 15 18 24 43 8 12
2018-08-21,107839228,7943082,True,1,16 23 42 43 49 10 12
2018-08-24,17000000,-90839228,False,,3 14 31 36 50 1 12
2018-08-28,25031511,8031511,False,,4 16 32 42 46 8 12
2018-08-31,36535986,11504475,False,,4 30 31 38 42 4 6
2018-09-04,45447459,8911473,True,1,5 14 28 30 47 4 11
2018-09-07,17000000,-28447459,False,,4 23 27 31 50 1 8
2018-09-11,25114954,8114954,False,,9 18 32 38 46 2 3
2018-09-14,36785880,11670926,False,,1 3 33 40 45 3 4
2018-09-18,45748294,8962414,False,,3 8 10 32 45 4 12
2018-09-21,130000000,84251706,False,,5 7 21 25 37 3 4
2018-09-25,139272149,9272149,False,,6 15 20 30 38 4 7
2018-09-28,151876471,12604322,False,,2 4 8 27 50 2 9
2018-10-02,162403002,10526531,True,1,7 17 29 37 45 3 11
2018-10-05,17000000,-145403002,True,1,8 16 24 26 35 3 11
2018-10-09,17000000,0,False,,3 12 36 44 45 8 11
2018-10-12,28511487,11511487,False,,4 9 12 31 43 5 8
2018-10-16,37140191,8628704,False,,15 28 37 40 42 1 6
2018-10-19,49434482,12294291,False,,1 3 29 47 48 3 12
2018-10-23,58925021,9490539,False,,1 2 5 21 32 2 12
2018-10-26,72210652,13285631,False,,5 18 21 31 35 6 9
2018-10-30,78587093,6376441,False,,17 23 27 43 44 1 12
2018-11-02,87021202,8434109,True,1,5 15 17 37 44 7 11
2018-11-06,17000000,-70021202,False,,14 24 36 40 43 2 9
2018-11-09,29387682,12387682,False,,14 17 32 37 49 11 12
2018-11-13,38112925,8725243,False,,2 7 10 13 42 3 6
2018-11-16,50340148,12227223,True,1,9 10 13 28 41 1 12
2018-11-20,17000000,-33340148,False,,6 19 39 45 48 7 12
2018-11-23,28078912,11078912,False,,5 8 25 26 30 3 10
2018-11-27,36531327,8452415,False,,4 16 17 18 32 2 11
2018-11-30,48850310,12318983,False,,3 10 12 23 26 1 12
2018-12-04,58045708,9195398,False,,19 20 21 42 45 8 9
2018-12-07,70885901,12840193,False,,11 17 26 37 48 1 10
2018-12-11,77047464,6161563,False,,4 7 13 23 42 1 3
2018-12-14,85503050,8455586,False,,12 29 38 42 44 2 12
2018-12-18,92347677,6844627,False,,1 9 18 39 48 5 7
2018-12-21,102382992,10035315,False,,2 12 15 34 50 3 4
2018-12-25,109785345,7402353,False,,4 5 8 31 43 2 9
2018-12-28,120363453,10578108,False,,13 16 34 35 45 10 12
2019-01-01,129645665,9282212,True,1,1 8 11 25 28 4 6
2019-01-04,17000000,-112645665,False,,7 11 19 27 37 6 10
2019-01-08,25825450,8825450,False,,3 19 22 31 32 2 11
2019-01-11,38040647,12215197,False,,1 19 31 39 48 1 6
2019-01-15,47436060,9395413,False,,22 25 29 33 35 3 6
2019-01-18,60264631,12828571,False,,5 6 16 30 46 5 10
2019-01-22,70256483,9991852,False,,9 23 29 41 49 8 10
2019-01-25,78799794,8543311,False,,1 6 13 15 16 6 10
2019-01-29,85646001,6846207,False,,14 24 26 32 39 3 8
2019-02-01,120000000,34353999,False,,3 21 26 41 46 1 6
2019-02-05,129262875,9262875,False,,14 25 31 37 43 2 3
2019-02-08,141607620,12344745,False,,11 12 13 39 46 7 10
2019-02-12,151629097,10021477,False,,6 34 36 41 50 1 5
2019-02-15,164624364,12995267,False,,15 27 34 38 49 2 10
2019-02-19,175475380,10851016,True,1,1 8 18 19 39 7 9
2019-02-22,17000000,-158475380,False,,3 27 29 33 50 3 7
2019-02-26,25879456,8879456,False,,3 15 29 35 47 3 4
2019-03-01,40737694,14858238,False,,6 9 19 26 31 11 12
2019-03-05,50394785,9657091,False,,6 10 16 39 46 8 11
2019-03-08,63920702,13525917,False,,17 18 19 24 40 4 8
2019-03-12,74349024,10428322,False,,5 7 13 19 31 2 9
2019-03-15,83410540,9061516,True,1,3 15 24 42 46 9 12
2019-03-19,17000000,-66410540,False,,1 6 9 34 47 7 12
2019-03-22,28719144,11719144,False,,4 17 26 30 43 6 11
2019-03-26,37479114,8759970,False,,12 19 23 43 47 2 6
2019-03-29,49918766,12439652,False,,13 23 26 32 47 6 10
2019-04-02,59503554,9584788,False,,2 9 16 26 36 6 7
2019-04-05,72846386,13342832,False,,1 7 10 29 45 3 5
2019-04-09,79149373,6302987,True,1,18 21 29 38 41 1 11
2019-04-12,17000000,-62149373,False,,1 28 35 36 46 6 9
2019-04-16,25270376,8270376,False,,1 8 15 44 49 2 11
2019-04-19,36104655,10834279,False,,7 8 32 41 49 5 11
2019-04-23,44153561,8048906,True,1,18 23 27 42 44 2 7
2019-04-26,17000000,-27153561,False,,14 33 35 47 50 9 11
2019-04-30,25326022,8326022,True,1,5 12 20 26 48 2 11
2019-05-03,17000000,-8326022,False,,2 9 20 27 43 5 6
2019-05-07,25024461,8024461,True,1,7 20 26 32 47 2 11
2019-05-10,17000000,-8024461,False,,1 4 27 45 48 1 7
2019-05-14,24956871,7956871,False,,10 14 17 25 50 2 10
2019-05-17,36088260,11131389,False,,16 28 42 43 45 6 7
2019-05-21,44599322,8511062,False,,32 33 34 39 47 8 12
2019-05-24,56397247,11797925,False,,5 16 23 30 49 6 7
2019-05-28,32676834,-23720413,True,2,7 19 20 28 29 1 5
2019-05-31,17000000,-15676834,False,,1 23 24 26 35 1 11
2019-06-04,25380125,8380125,False,,9 31 32 39 41 2 8
2019-06-07,130000000,104619875,False,,1 4 16 20 34 2 5
2019-06-11,138716863,8716863,True,1,25 27 39 42 46 11 12
2019-06-14,17000000,-121716863,False,,1 13 30 31 39 2 7
2019-06-18,25307672,8307672,False,,12 24 37 40 44 3 7
2019-06-21,36686125,11378453,False,,5 8 9 25 39 3 7
2019-06-25,45289916,8603791,False,,6 26 27 34 46 1 9
2019-06-28,57532742,12242826,False,,1 3 16 33 49 2 11
2019-07-02,67120222,9587480,False,,11 19 29 44 45 8 12
2019-07-05,75229368,8109146,False,,2 9 20 34 42 6 9
2019-07-09,81747156,6517788,False,,7 29 32 36 41 6 7
2019-07-12,90471737,8724581,False,,2 31 39 45 47 4 8
2019-07-16,97518038,7046301,False,,3 5 13 18 39 7 8
2019-07-19,107683454,10165416,True,1,13 14 17 26 28 2 7
2019-07-23,17000000,-90683454,False,,1 14 19 23 38 3 7
2019-07-26,27844949,10844949,False,,2 5 27 37 42 3 10
2019-07-30,36345089,8500140,False,,15 20 23 27 40 3 6
2019-08-02,48088963,11743874,False,,13 22 33 44 50 2 5
2019-08-06,57394563,9305600,False,,12 13 29 36 38 4 12
2019-08-09,70120307,12725744,False,,2 14 35 41 42 10 11
2019-08-13,76458286,6337979,False,,13 29 31 33 40 2 3
2019-08-16,84510207,8051921,False,,9 10 27 37 42 1 5
2019-08-20,91270046,6759839,False,,20 22 23 24 37 1 4
2019-08-23,100840608,9570562,False,,4 17 35 42 45 2 8
2019-08-27,108433046,7592438,False,,8 26 35 43 47 1 9
2019-08-30,119176432,10743386,False,,25 27 45 46 49 4 6
2019-09-03,128170100,8993668,False,,7 11 38 39 44 7 10
2019-09-06,139970282,11800182,False,,10 13 22 40 48 2 5
2019-09-10,149857026,9886744,False,,3 22 25 30 49 3 6
2019-09-13,164055006,14197980,False,,1 12 27 42 47 6 7
2019-09-17,175143428,11088422,False,,22 37 43 44 45 1 12
2019-09-20,189603734,14460306,False,,8 21 25 38 50 4 8
2019-09-24,190000000,396266,False,,2 33 42 47 48 1 2
2019-09-27,190000000,0,False,,24 37 41 43 46 2 8
2019-10-01,190000000,0,False,,2 11 18 40 46 1 4
2019-10-04,190000000,0,False,,6 9 35 41 44 6 9
2019-10-08,190000000,0,True,1,7 10 15 44 49 3 12
2019-10-11,17000000,-173000000,False,,2 14 19 42 45 5 6
2019-10-15,26357630,9357630,False,,3 28 31 32 34 4 5
2019-10-18,38860930,12503300,False,,8 18 22 41 42 11 12
2019-10-22,48515733,9654803,False,,2 5 32 33 47 7 8
2019-10-25,61669531,13153798,False,,34 37 39 40 50 4 10
2019-10-29,72065538,10396007,False,,16 18 28 42 49 5 10
2019-11-01,80266471,8200933,False,,2 20 39 44 48 5 7
2019-11-05,87082432,6815961,False,,9 14 25 33 48 2 12
2019-11-08,97372165,10289733,False,,8 17 20 23 45 2 8
2019-11-12,104800336,7428171,False,,1 21 23 25 39 2 4
2019-11-15,114675404,9875068,False,,3 13 20 32 34 4 11
2019-11-19,122766852,8091448,True,1,8 10 15 30 42 4 6
2019-11-22,17000000,-105766852,False,,3 21 32 34 48 3 11
2019-11-26,25884844,8884844,False,,2 3 15 19 34 5 8
2019-11-29,38399547,12514703,False,,3 7 12 42 50 6 8
2019-12-03,48061132,9661585,True,1,18 31 32 38 48 4 12
2019-12-06,17000000,-31061132,False,,1 3 27 39 46 1 10
2019-12-10,25800035,8800035,False,,2 10 19 21 47 2 8
2019-12-13,39409787,13609752,False,,9 16 18 23 32 2 10
2019-12-17,48949099,9539312,True,1,1 7 12 25 49 6 9
2019-12-20,17000000,-31949099,False,,8 24 30 32 34 3 4
2019-12-24,27481033,10481033,False,,3 11 13 14 47 3 6
2019-12-27,38682869,11201836,False,,1 7 22 26 35 5 10
2019-12-31,52720344,14037475,False,,26 31 33 41 48 2 4
2020-01-03,64992459,12272115,False,,5 15 20 36 47 8 12
2020-01-07,75337663,10345204,False,,5 8 12 37 43 6 11
2020-01-10,84145911,8808248,False,,6 17 32 44 46 2 6
2020-01-14,91228643,7082732,False,,21 25 29 39 44 8 9
2020-01-17,100779289,9550646,True,1,8 19 20 29 44 3 8
2020-01-21,17000000,-83779289,False,,10 11 24 36 46 3 5
2020-01-24,28601720,11601720,True,1,3 4 6 9 24 5 8
2020-01-28,17000000,-11601720,False,,1 19 27 31 38 4 5
2020-01-31,28934314,11934314,False,,13 18 20 23 30 2 4
2020-02-04,40857417,11923103,False,,21 23 33 35 47 6 7
2020-02-07,130000000,89142583,True,1,9 15 17 25 40 3 9
2020-02-11,17000000,-113000000,True,1,24 26 32 43 46 6 10
2020-02-14,17000000,0,False,,5 20 35 41 49 6 10
2020-02-18,27039365,10039365,False,,11 32 34 38 47 2 10
2020-02-21,41085849,14046484,False,,7 23 30 32 45 5 9
2020-02-25,51940005,10854156,False,,1 4 18 27 42 4 6
2020-02-28,67084644,15144639,True,1,8 11 20 22 23 3 4
2020-03-03,17000000,-50084644,False,,4 14 27 44 45 1 10
2020-03-06,30399604,13399604,False,,15 38 43 45 46 1 11
2020-03-10,40555592,10155988,False,,11 23 30 37 43 5 12
2020-03-13,55850378,15294786,False,,3 11 21 27 36 9 10
2020-03-17,63600033,7749655,True,1,5 7 8 16 20 2 12
2020-03-20,17000000,-46600033,True,1,3 9 20 34 40 6 12
2020-03-24,17000000,0,False,,7 12 26 30 33 10 11
2020-03-27,24704306,7704306,False,,11 14 27 41 46 2 3
2020-03-31,30777245,6072939,False,,12 17 24 30 36 1 9
2020-04-03,39141319,8364074,False,,16 19 34 46 50 2 6
2020-04-07,45796214,6654895,False,,4 5 14 33 48 7 12
2020-04-10,53434751,7638537,False,,3 10 17 33 39 1 4
2020-04-14,59184724,5749973,False,,6 29 34 35 40 4 11
2020-04-17,67188313,8003589,True,1,16 28 32 37 45 1 11
2020-04-21,17000000,-50188313,False,,10 11 14 23 28 6 8
2020-04-24,25497940,8497940,False,,1 5 19 21 28 4 7
2020-04-28,32299011,6801071,False,,15 23 26 28 32 1 5
2020-05-01,41201740,8902729,False,,19 20 38 45 47 2 6
2020-05-05,48838406,7636666,False,,2 10 22 27 41 2 3
2020-05-08,57015367,8176961,False,,8 25 32 33 38 7 9
2020-05-12,63861474,6846107,False,,9 16 29 37 39 4 11
2020-05-15,72969058,9107584,True,1,11 23 32 34 39 1 6
2020-05-19,17000000,-55969058,False,,5 25 32 37 43 6 7
2020-05-22,28245445,11245445,False,,3 18 22 27 32 2 7
2020-05-26,18571740,-9673705,True,2,4 9 14 21 27 4 6
2020-05-29,17000000,-1571740,True,1,4 8 11 19 46 4 8
2020-06-02,17000000,0,False,,10 12 22 26 49 7 11
2020-06-05,29131136,12131136,False,,5 11 17 24 37 3 6
2020-06-09,38666415,9535279,False,,5 15 27 36 46 2 8
2020-06-12,51583717,12917302,True,1,2 24 39 45 46 4 8
2020-06-16,17000000,-34583717,False,,4 9 11 17 39 2 10
2020-06-19,29065638,12065638,False,,5 14 19 24 43 3 11
2020-06-23,38429545,9363907,False,,2 12 19 46 49 1 8
