date,jackpot_eur,jackpot_won,jackpot_winners,source
2025-11-28,178656733,1,1,win2day:NN_W2D_STAT_EUML_2025.csv
2025-12-02,17000000,0,,win2day:NN_W2D_STAT_EUML_2025.csv
2025-12-05,130000000,0,,win2day:NN_W2D_STAT_EUML_2025.csv
2025-12-09,142433804,1,1,win2day:NN_W2D_STAT_EUML_2025.csv
2025-12-12,17000000,1,1,win2day:NN_W2D_STAT_EUML_2025.csv
2025-12-16,17000000,0,,win2day:NN_W2D_STAT_EUML_2025.csv
2025-12-19,29984492,0,,win2day:NN_W2D_STAT_EUML_2025.csv
2025-12-23,41431999,0,,win2day:NN_W2D_STAT_EUML_2025.csv
2025-12-26,54026007,1,1,win2day:NN_W2D_STAT_EUML_2025.csv
2025-12-30,17000000,0,,win2day:NN_W2D_STAT_EUML_2025.csv
2026-01-02,30879489,0,,win2day:NN_W2D_STAT_EUML_2026.csv
2026-01-06,40421785,0,,win2day:NN_W2D_STAT_EUML_2026.csv
2026-01-09,53787880,0,,win2day:NN_W2D_STAT_EUML_2026.csv
2026-01-13,64537877,0,,win2day:NN_W2D_STAT_EUML_2026.csv
2026-01-16,77334733,0,,win2day:NN_W2D_STAT_EUML_2026.csv
2026-01-20,86841907,0,,win2day:NN_W2D_STAT_EUML_2026.csv
2026-01-23,99679547,0,,win2day:NN_W2D_STAT_EUML_2026.csv
2026-01-27,109599909,0,,win2day:NN_W2D_STAT_EUML_2026.csv
2026-01-30,123555827,1,1,win2day:NN_W2D_STAT_EUML_2026.csv
2026-02-03,17000000,0,,win2day:NN_W2D_STAT_EUML_2026.csv
2026-02-06,29158204,0,,win2day:NN_W2D_STAT_EUML_2026.csv
2026-02-10,38673991,0,,win2day:NN_W2D_STAT_EUML_2026.csv
2026-02-13,53818194,0,,win2day:NN_W2D_STAT_EUML_2026.csv
2026-02-17,64273804,0,,win2day:NN_W2D_STAT_EUML_2026.csv
2026-02-20,130000000,0,,win2day:NN_W2D_STAT_EUML_2026.csv
2026-02-24,142871092,0,,win2day:NN_W2D_STAT_EUML_2026.csv
2026-02-27,159922317,0,,win2day:NN_W2D_STAT_EUML_2026.csv
2026-03-03,174135420,0,,win2day:NN_W2D_STAT_EUML_2026.csv
2026-03-06,192898115,0,,win2day:NN_W2D_STAT_EUML_2026.csv
2026-03-10,209527211,1,1,win2day:NN_W2D_STAT_EUML_2026.csv
2026-03-13,17000000,0,,win2day:NN_W2D_STAT_EUML_2026.csv
2026-03-17,26669836,0,,win2day:NN_W2D_STAT_EUML_2026.csv
2026-03-20,39347116,0,,win2day:NN_W2D_STAT_EUML_2026.csv
2026-03-24,49282215,0,,win2day:NN_W2D_STAT_EUML_2026.csv
2026-03-27,62831918,0,,win2day:NN_W2D_STAT_EUML_2026.csv
2026-03-31,71981308,0,,win2day:NN_W2D_STAT_EUML_2026.csv
2026-04-03,83409093,0,,win2day:NN_W2D_STAT_EUML_2026.csv
2026-04-07,92558766,0,,win2day:NN_W2D_STAT_EUML_2026.csv
2026-04-10,105639574,0,,win2day:NN_W2D_STAT_EUML_2026.csv
2026-04-14,116712656,0,,win2day:NN_W2D_STAT_EUML_2026.csv
2026-04-17,132281195,0,,win2day:NN_W2D_STAT_EUML_2026.csv
2026-04-21,48175066,1,3,win2day:NN_W2D_STAT_EUML_2026.csv
2026-04-24,17000000,0,,win2day:NN_W2D_STAT_EUML_2026.csv
2026-04-28,26211265,0,,win2day:NN_W2D_STAT_EUML_2026.csv
2026-05-01,39355091,0,,win2day:NN_W2D_STAT_EUML_2026.csv
2026-05-05,49453598,0,,win2day:NN_W2D_STAT_EUML_2026.csv
2026-05-08,62875957,0,,win2day:NN_W2D_STAT_EUML_2026.csv
2026-05-12,71851521,0,,win2day:NN_W2D_STAT_EUML_2026.csv
2026-05-15,83287332,0,,win2day:NN_W2D_STAT_EUML_2026.csv
2026-05-19,92722476,0,,win2day:NN_W2D_STAT_EUML_2026.csv
2026-05-22,105432709,0,,win2day:NN_W2D_STAT_EUML_2026.csv
2026-05-26,115489592,0,,win2day:NN_W2D_STAT_EUML_2026.csv
2026-05-29,129806398,0,,win2day:NN_W2D_STAT_EUML_2026.csv
2026-06-02,142961066,0,,win2day:NN_W2D_STAT_EUML_2026.csv
2026-06-05,160606603,0,,win2day:NN_W2D_STAT_EUML_2026.csv
2026-06-09,174984088,1,1,win2day:NN_W2D_STAT_EUML_2026.csv
